hc_drug_name
AB Kit 200mg+200mcg
Cetrol 10 mg
Cetrotide 0.25 mg
Cetuxim 100 mg/20 ml
Cetzin 5 mg/5 ml
Cetzin 10 mg
Cevalin 250 mg
Cevion 1000 mg
Cevit 250 mg
Cevit Gum 125 mg
Cevozin 5 mg
Cexitil 125 mg/5 ml
Cexitil 250 mg
Cexitil 500 mg
Cezin 5 mg/5 ml
Cezin 10 mg
CFL 125 mg/5 ml
CFL 125 mg/1.25 ml
Cfresh Liquigel 10 mg/ml
Champion 30% + 10% + 4%
Charm 50 mg
Charnil Suspension 100 mg + 500 mg/5 ml
Chear 100 100 mg
Chear 25 25 mg
Chear 50 50 mg
Chelova 500 mg
Chelova 250 mg
Chemocain 20 mg/ml
Chemocain A 5 mcg + 20 mg/ml
Chemomycine 250 mg
Chemophenicol 5 mg/ml
Chewce 100 mg/5 ml
Chewce 250 mg
Chewrol Chewable
Chir-DS 400 mg
Chloramex E/E 0.5%
Chloramex E/E 0.5%
Chloramphenicol 250 mg
Chlormet 5 mg + 1 mg/ml
Chlorodex 500 mg + 100 mg/100 ml
Chlorool 250 mg
Chlorool 125 mg/5 ml
Chlorosol 500 mg/100 ml
Chlorovis 5 mg/ml
Chlorphen 5% + 1%
Chlorphen 5 mg/ml
Chlorphen 1 gm/100 gm
Chlorphen 250 mg
Chlorpheniramine 4 mg
Cholcut 5 mg
Cholcut 10 mg
Cholcut 20 mg
CholeVit 5 mg/ml
Cholenak IV 0.5% w/v + 0.1% w/v + 0.3
Cholera IV
Cholera fluid
Cholvax 1.5 ml
Choriofactor 5000 IU/Vial Lyophilized 
Chrocee 200 mg
Chuben DS 400 mg
Ciafil 10 mg
Ciafil 20 mg
Ciafil 5 mg
Cialix 5 mg
Cialix 20 mg
Cialix 10 mg
Ciaton 10 10 mg
Ciaton 20 20 mg
Ciaton 5 5 mg
Cibact 250 mg/5 ml
Cibact 750 mg
Cibact 500 mg
Ciclex 50 mcg/Spray
Cicloderm 10 mg/gm
Ciclorox 1 10 mg/gm
Cicloson 50 mcg
Cidogrel 75 mg
Cifibet 100 mg
Ciflocin 500 500 mg
Ciflodex 0.3% + 0.1 %
Ciflox 300 mg/100 ml
Ciflox 300 mg/100 gm
Ciflox 500 mg
Cikolin 500 mg/4 ml
Cikolin 500 mg
Cilanem 500 mg + 500 mg
Cildip 10 10 mg
Cildip 5 5 mg
Cidocal 10 10 mg
Cidocal 5 5 mg
Cilma-10 10 mg
Cilma-5 5 mg
Cilmedip 5 mg
Cilmedip 10 mg
Cilnical 10 10 mg
Cilnior 10 mg
Cilnior 5 mg
Cilnipin 10 10 mg
Cilnipin 5 5 mg
Cilnivas 5 mg
Cilnivas 10 mg
Cilocab 5 mg
Cilocab 10 mg
Cilocin 0.3%
Cilocin 500 mg
Cilocin DS 250 mg
Cilocin XR 500 mg
Cilosta 100 mg
Cilvas 10 mg
Cilvas 5 5 mg
Cinagen 0.5%
Cinagen-D 5 mg/ml
Cinagen-XG 500 mg/100 ml
Cinalid 200 mg/5 ml
Cinalid 500 mg
Cinamak 250 mg/2 ml
Cinamak 500 mg/2 ml
Cinamycin 150 mg
Cinamycin 300 mg
Cinamycin 300 IV/IM 300 mg/2 ml
Cinamycin 600 IV/IM 600 mg/4 ml
Cinamycin Plus 1.2 gm + 0.25 gm/100 gm
Cinarex 0.3%
Cinarex 0.3%
Cinarex-D 100 mg + 300 mg/100 ml
Cinarin 15 mg
Cinaron 15 mg
Cinaron Plus 20 mg + 40 mg
Cinaryl 15 mg
Cinaryl Plus 20 mg + 40 mg
Cinarzin 15 mg
Cinarzin Plus 20 mg + 40 mg
Cinazin 15 mg
Cinazin 25 mg
Cinazin Plus 20 mg + 40 mg
Cinekar 10 10 mg
Cinekar 5 5 mg
Cinemet CR 50 mg + 200 mg
Cinemet CR Half 25 mg + 100 mg
Cinet 1250 mg
Cinnarizine 15 mg
Cino Plus 5 mg + 10 mg + 5 mg + 10
Cinoderm 0.025%
Cinomyst 15 mg
Cinon 0.1% 1 mg/gm
Cip 300 mg/100 ml
Cip 300 mg/100 ml
Cip 500 mg
Cip 750 mg
Cip-D 0.3% + 0.1 %
Cipcin 300 mg/100 ml
Cipcin 250 mg/5 ml
Cipcin 250 250 mg
Cipcin 500 500 mg
Cipcin 750 750 mg
Cipcin IV 200 mg/100 ml
Cipcin-DX 300 mg + 100 mg/100 ml
Cipex 250 mg
Cipex 500 mg
Cipex 750 750 mg
Cipex PFS 250 mg/5 ml
Ciplavit (20 mg + 2 mg + 2 mg +5
Ciplon 750 mg
Ciplon 200 200 mg/100 m
Ciplon 500 500 mg
Ciplon DS 400 mg/100 ml
Ciploxin 250 250 mg
Ciploxin 500 500 mg
Ciploxia-500 500 mg
Ciploxia-500 250 mg
Cipran 80 mg
Cipran 40 mg
Ciprin 300 mg/100 ml
Ciprin 300 mg/100 gm
Ciprin 500 mg
Cipro 250 mg
Cipro 500 mg
Cipro A 300 mg/100 ml
Cipro A 250 mg/5 ml
Cipro A 250 mg
Cipro A 750 mg
Cipro A IV 200 mg/100 ml
Cipro B 500 mg
Cipro C
Cipro C 500 mg
Cipro-A 300 mg/100 ml
Cipro-A 500 mg
Cipro-D 300 mg + 100 mg/100 ml
Cipro-I 250 mg
Cipro-I 750 mg
Cipro-M 750 mg
Cipro-M 500 mg
Cipro-S 500 mg
Cipro-S 250 mg/5 ml
Ciproaid-500 500 mg
Ciprobac 500 mg
Ciprobac DS 250 mg/5 m
Ciprobey 250 mg/5 m
Ciprobey 500 500 mg
Ciprocap 250 mg
Ciprocap 500 mg
Ciprocin 0.30%
Ciprocin 250 mg
Ciprocin 250 mg/5 ml
Ciprocin 500 mg
Ciprocin 750 mg
Ciprocin IV 200 mg/100 ml
Ciprocort 0.3% + 1%
Ciprodyl 500 mg
Ciprofloxacin 250 mg
Ciprofloxacin 250 mg/5 ml
Ciprogen 500 500 mg
Ciproguard 500 mg
Ciproguard 1 gm
Ciprol 250 mg/5 ml
Ciprol 500 mg
Ciprol DS 250 mg/5 ml
Ciprolex 250 mg
Ciprolex 500 mg
Ciprolyn 250 mg/5 ml
Ciprolyn 250 mg
Ciprolyn 500 mg
Ciprom 250 mg
Ciprom 500 mg
Ciprom DS 250 mg/5 ml
Cipromet 250 mg
Cipromet 500 mg
Cipron 250 mg/5 ml
Cipron 500 mg
Cipronaaf 500 mg
Cipronil 250 mg/5 ml
Cipronil 500 mg
Cipronil 750 mg
Cipronor 250 mg/5 ml
Cipronor 500 mg
Ciproquin 500 mg
Ciprosol 10 gm
Ciprotec 250 mg/5 ml
Ciprotec 500 mg
Ciprotim 500 mg
Ciproton 500 500 mg
Ciprox 300 mg/100 ml
Ciprox 0.3%
Ciprox 250 mg/5 ml
Ciprox 250 mg
Ciprox 500 mg
Ciprox 750 mg
Ciprox DS 250 mg/5 ml
Ciprox IV 200 mg/100 ml
Ciprox XR 1 gm
Ciproxen 500 mg
Ciproxen 250 mg
Ciproxim 500 500 mg
Ciproxy 300 mg/100 ml
Ciproxy 300 mg/100 gm
Ciproxy D 0.3% + 0.1%
Ciproxy IV 200 mg/100 ml
Ciprozen 250 mg/5 ml
Ciprozen 250 mg
Ciprozen DS 500 mg
Ciprozid 300 mg/100 ml
Ciprozid 250 mg/5 ml
Ciprozid 250 mg
Ciprozid 750 mg
Ciprozid DS 500 mg
Ciprozid DX 300 mg + 100 mg/100 ml
Ciprozid IV 200 mg/100 ml
Ciprozid OR 500 500 mg
Ciprozid XR 1 gm
Cipwell 500
Cipzin 10 mg
Cipzin 5 mg/5 ml
Dabigat 110mg
Dabigat 75mg
Debiran 75mg
Dabiran 110mg
Dabiran 150mg
Dabixta 110 110mg
Dabixta 75 75mg
Dacarzin 200mg/vial
Daclace 60mg
Daclavir
Daclaxen 60mg
Daclin 1%
Daclin150 150mg
Daclin 300 300mg
Daclin-T 1.2gm+.025gm/100gm
Dactus 1 1mg
Dactus 2 2mg
Dactus 3 3mg
Daflon 450mg+50mg
Daivonex 50mcg/gm
Ease 500mg
Ease 120mg/5ml
Ease Pluse 500mg+65mg
Easium 10mg
Easium 10mg/2ml
Easium5mg
Easy ORS
EasyFlowo 0.4mg
Easybak 10mg
Easycal 400mg
Eazy jelly1.3mg+1mg/50mg
Eba 6mg+200mg+50mg
Ebafast Film Coated Tablet 10mg
Ebahist 10mg
Ebahist 5mg/5ml
Ebamine 10mg
Ebamine 5mg/5ml
Ebanex 5mg/5ml
Ebanex 10mg
Ebanil 10mg
Ebaril 5mg/5ml
Ebaril10 10 mg
Eabsten 10 mg
Ebasten 5mg/5ml
Ebasten FT 10mg
Ebatin 10mg
Ebatin 5mg/5ml
Ebatin Fast 10mg
Ebatrol 5mg/5ml
Ebatrol 10mg
Ebazam10mg
Eben 200mg
Eben DS 400mg
Ebion 100mg+200mg+200mg
Ebrin10 10mg
Eburic40 40mg
Eburn 1%
EC 200mg+50mg
EC Plus 200mg+200mg
EC-Pill 1.5mg
EC- Vit 6mg+200mg+50mg
ECA 6mg+200mg+50mg
ECS- 20 20mg
Ecal-D3 500mg+200IU
Ecena 100mg
Ecin 125mg/5ml
Eclamag 5mg/10ml
Eclamsil 2.5gm/ml
Ecless 125mg/5ml
Ecless250 250
Ecless 500 500mg
Ecless Gel 10gm/100gm
Eclo 50mg/100gm
Eclo Plus. 05%
Eco Plus 1gm+100/100gm
Ecocort 1mg+100mg/100gm
Ecoderm 1gm/100gm
Ecoderm TA 1%+0.1%
Ecolet 1%
Ecolon 1mg+100mg/100gm
Ecomet 1mg/100gm
Econal 1gm/100gm
Econate 1gm/100gm
Econate G 30gm
Econate PLUS 1mg+100mg+100mg
Econate VT 150mg
Ecoren1%
EcorenT 1%+0.1%
Ecosone
Ecosprin 81mg
Ecosprin 300mg
Ecosprin 75mg
Ecosprin150 150mg
Ecosprin E/C 150mg
Ecosprin PLUS 75mg+75mg
Ecostal 1gm+100mg/100gm
Ecot 10gm
Ecotin 6mg+200mg+50mg
Ecotrim 1gm+100mg/100gm
Ecovit 400mg
Ecovit S 200mg
Ecovit S Soft Gelatime 400mg
Ecox 120mg
Ecox 60mg
Ecox 90mg
Ecozol 1gm/100gm
Ecozol PLUS 1gm+100mg/100gm
Ecozol VT 150mg
Ecsota Scalp Lotion 0.05gm+2gm/100ml
Ectinac 100mg
Ectover12 12mg
Ectover6 6mg
Edimox250mg
Edin 125/1.2ml
Edin 125mg/5ml
Edind 250mg
Edin500mg
Edin DS 250mg/5ml
Ediplex
Ediplez ZI
Edisolone 1gm/100ml
Editin R 300mg
Editin R 500mg/2ml
Editin R 150mg
Editoren 200mg
Editoren 400mg
Editrim 200mg+40/5ml
Editrim DS 800mg+160mg
Edjenta 5mg
Edolac ER 600mg
Eczacort 0.1%
ED-Fex 120mg
ED-Fex 180mg
ED-Fex Suspension 30mg/5ml
Edegra 50mg
Edeloss 20mg+50mg
Edeloss PLUS 40mg+50mg
Edemide 20/50 20mg+50mg
Edemide 40 40mg+50mg
Edenil 40mg
Edenil 20/50 20mg+50mg
Edenil 40/50 40mg+50mg
Edical 500 1250mg
Edical D 500mg+200IU
Edicef 125mg/5ml
Edicef 250mg
Edicef 500mg
Edifenac 75mg/3ml
Edifenac 50mg
Edifenac PLUS 75+20mg/2ml
Edifenac TR 100mg
Edone 10mg
Edone 100 5mg/5ml
Edopain 300mg
Edopain ER 600mg
Edron 10mg
Edrucef 250mg
Edrucef 1gm
Edrumox 400
Edrumycetin 0.5%
Edrumycetin 250mg
Edruplex 100mg+100mg+1mg
Edruplex 100mg+200mg+200mcg
Edruson 5mg
Edruvit
Edruvit M
Edry 125/5ml
Edysta 2.5mg
Edysta 5mg
Edysta 10mg
Edysta 20mg
Eeburic 40mg
Efaxim 200mg
Efaxim 550mg
Efdinir 300mg
Efdinir 125mg/5ml
Efepime IV/IM 500mg/vial
Efepime IV/IM 1gm/vial
Efepime IV/IM 2gm
Efical 400mg
Efin
Efirel 10mg
Efirel 5mg
Efitaz 4gm+.5gm/vial
Eflam 120mg
Eflam 60mg
Eflam 90mg
Efloxin 500mg
Efloxin 250mg
Efloxin 250mg/5ml
Efloxin 750mg
Eflu 250mg
eflucin 125/5ml
Eflucin 250ml
Eflucin 250mg/vial
Eflucin 500mg/vial
Efodio 10mg
"Efol ER 150mg+500mcg+61,8mg"
Efopam 30mg
Efrad 125mg/5ml
Efrad 250mg
Efrad 125mg/5ml
Efrad 250mg
Efrad 500ml
Efynal 200mg
EGYL 400mg
EGYL 200mg/5ml
Egaba 100mg
Egaba 75mg
Egaba 50mg
Egen 80mg/2ml
Egen 80mg/2ml
Egical-D 500mg+200IU
Egolix 200mg
Egolix 150mg
Egut 10mg
Egut 5ml/5ml
Ehexin 4mg/5ml
Ejalong 30mg
Ejalong 60mg
Eket 30mg/ml
Eket 10mg
Ekzina 0.05%+3%
Eladin 10mg
Eladin 5mg/5ml
Elagox 150mg
Elargen 20mg
Elazol 50mg
Elazol 200mg
Eldopaque Forte 4%
Electro K 500mg/5ml
Electro K 600mg
Electrodex-10IV
Electrosal VI
Eletam 100mg/ml
Eletam 250mg
Eletam 500
Elexime 100mg/5ml
Elexime 200mg
Elfexo 120mg
Elfexo 30mg/5ml
Elfexo 180mg
Elical 300mg
Elidel
Elidox 100mg
Elimate 5%
Elimate Plus 10gm+gm/100ml
Elimox 250mg
Elimox 500mg
Elimox 500mg
Eliprox 500mg
Elipta 10mg+5mg
Elipta 25mg+5mg
Eliroxime 250mg
Elisa 3mg+0.02mg
Elivier 500mg
Elivier 500mg
Elmin 400mg
Elmin DT 400mg
Elmisan 100mg
Elo 10mg
Elo Plus
Elocan
Elocef 250mg
Elocef 500mg
Elocef DS PFS 250mg/5ml
Elocef PFS 125mg/ 5ml
Elocon 1gm+100mg/100gm
Elodep 5mg
Elodep 10mg
Elopag 25mg
Elopag 50Eltrombopag
Elorim cream 30gm
Elova 5mg
Eloxatin 5mg/ml vial
Eltrom 25mg
Eltrom 25mg
Eltrom 50mg
Eltropag 25mg
Eltroxin 50mcg
Eluxan 100mg
Eluxan 75mg
Eluxan 100mg
Eluxan 75mg
Elvina 250mg
Elvina 1gm/100gm
Elygyl 200mg/5ml
Elygyl 400mg
EM 125mg/5ml
EM 500mg
EM-Pill 30mg
EMT MUPS 20mg
Ema 20mg
Ema 40mg
Ema 20mg
Ema IV 40mg/vial
Emaprox 20mg+500mg
Emaprox 20mg+ 375mg
Emazid 25mg
Emazid 10mg
Emazid L 10mg+5mg
Emazid L 25mg+5mg
Emazid M 5mg+500mg
Emazol 20mg
Emazol Plus 20mg+500mg
Embelin 5mg
Emcil 200mg
Emcin 10% Ointment 100mg/5gm
Emcon 750mcg
Emcon1 1.5mg
Emect 12mg
Emect6mg
Emectil 25mg/5ml
Emedon 10mg
Emedox 20mg+20mg
Emego PLUS
Emend 40mg
Emend 125mg
Emenil 50mg
Emenil PLUS
Emenor 25mg+50mg
Emep 40mg
Emep 20mg
Emep E/C 20mg
Emep E/C 40mg
Emer 20mg/5ml
Emer 30mg
Emer 60mg
Emer 200mg/ml
Emeren 8mg/4ml
Emeren 4mg/5ml
Emeren 4mg
Emeren 8mg
Emeset 4mg/5 ml
Emeset FC 4mg
Emeset FC 8mg
Emestop 40mg
Emestop 125mg
Emez 20mg
Emez 40mg
Emezin 50mg
Emezin Plus 25mg+50mg
Emfogen 10mg
Emfogen 25mg
Emforgen M 5mg+500mg
Emfolin 10mg+5mg
Emfolin 25mg+5mg
Emglif 10mg
Emglif 25mg
Emicort 40mg/ml
Emidom 10mg
Emidom 5mg/5ml
Emidom 5mg/ml
Emijoy 12.5mg+5mg
Emiprox 40mg/5ml
Emiprox DS 80mg/5ml
Emirest ODT 4mg
Emirest Oral Solution 80mg/100ml
Emiset 4mg
Emiset 8mg
Emiset 80mg/100ml
Emiset IM/IV 2mg/ml
Emisol 40mg
Emisol 4mg/5ml
Emistat 4mg/5ml
Emistat 8mg
Emistat 8mg/4ml
Emistat FT 4mg
Emiston 4mg/5ml
Emiston 8mg
Emitab 5mg
Emiteron 8mg
Emitof 4mg
Emitof 8mg
Emixef 25mg/ml
Emixef 100mg
Emixef 200mg
Emixef 400mg
Emixef 200mg
Emixef 400mg
Emixef 100mg/5ml
Emixef 200mg
Emixef 400mg
Emixef DS 200mg/5ml
Emjard 10mg
Emjard 25mg
Emjard M 5mg+500mg
Emjenta 10mg+5mg
Emjenta 25mg+5mg
Emlon 10mg
Emlon 5mg
Emlon PLUS 5/50 5mg+50mg
Emlozin 10mg
Emlozin 25mg
Emo 20mg
Emodol
Emodol 10mg
Emodol 10mg/ml
Emodol 30mg/ml
Emogin 50mg
Emolent 60mg+150mg
Emolent 3mg+8gm/100gm
Emolent Plus
Emonium 50mg
Emonium IM/IV
Emorivir 200mg
Emosoft 50%+50%
Emov 1% 1gm/100gm
Emox-c 375 250mg+125mg
Emoxil 250mg
Emoxil 500mg
Emoxil PD 125mg/1.25ml
EmoxilPFS 125mg/5ml
Empa 10mg
Empa 25mg
EmpaMet 5mg+500mg
Empadi 10mg
Empadi 25mg
Empadus 10mg
Empadus 25mg
Empadus M 5mg+500mg
Empaglif 10mg
Empaglif 25mg
Empaglif M 5mg+500mg
Empalina 10mg+5mg
Empalina 25mg+5mg
Empanor 10mg
Emparol 25mg
Emparol 5mg+500mg
Emparol 10mg
Emparol-M 5mg+500mg
Empatab 10mg
Empatab 25mg
Empatab M 5mg+500mg
Empavic 25mg
Empavic 10mg
Empazin 10mg
Empazin 25mg
Empazin L 25mg+5mg
Empazin L 25mg+5mg
Empazin M 5mg+500mg
Emprila 2.5%+2.5%
Emthexate
Emtifovir 200mg+300mg
Emulyt 15mg/5ml
Emurea 25mg/100
Emurea 10%
Emycin 125mg/5ml
Emycin 250mg
Ena 100mg
Enablex 7.5mg
Enablex 15mg
Enacet 5mg
Enalapril 5mg/10mg
Enalapril 5mg
Enar 20mg+500mg
Enar 20mg+375mg
Enaril 10mg
Enaril 5mg
Enazif 50mg+500mcg+22.5mg
Enazol PLUS 1%+0.1%
Enbee 0.5mg
Enbrel 25mg
Encarlev 50mg+200mg+200mg
Eccarlev 25mg+200mg+100mg
Encarlev 37.5mg+200+150mg
Encatrol 0.25mcg
Encilor 10mg
Enclofen-10mg
Enclot 250mg
Enclot 500mg
Enclot 500mg/5ml
Encoprin LD 75mg
Encorate 200mg
Encorate Chrono 300mg
Encorate Chrono 200mg
Encorate Chrono 500mg
Endamycin 150mg
Endamycin 300mg
Endofree 2.5mg
Endosis 2mg
Endosis 2mg
Endoxan 200mg
Endoxan 500mg
Endoxan 1gm
Endoxan Coated 50mg
Enegra 100mg
Enegra 50mg
Eneragrin 6mg+200mg+50mg
Energy B
Energy Cod
Enigma 100mg
Enigma 50mg
Enjofil 25mg
Enjofil 50mg
Enjofil 100mg
Enliven 100mg
Enmecon 800mg
Enocam 20mg
Enocef IM 1gm/vial
Enocef IM 250mg
Enocef IM 500mg
Enocef IV 1gm/vial
Enocef IV 250mg
Enocef IV 500mg
Enoclox 125mg/5ml
Enoclox 500mg
Enofab 200mg
Enorin 8000 I.U./0.8ml
Enorin 6000 I.U/0.6ml
Enorin 4000 I.U/0.4ml
Enplex B
Enrifer 500mg/10ml
Ensal 60mg+30mg/gm
Enso 15mg
Enso 30mg
Ensure Powder
Entacid Plus 200mg+400mg+30mg/5ml
Entacyd 250mg+400mg
Entacyd(175mg+225mg)/5ml
Entacyd PLUS(200mg+400mg+30mg)
Entacyd PLUS 400mg+400mg+30mg
Entavir 0.5mg
Entavir 1mg
Enteca 0.5mg
Entiflox 500mg
Entresto 24mg+26mg
Entresto 49mg+51mg
Entresto 97mg+103 mg
Entrovas 49mg+51mg
Entrovas 97mg+103mg
Entroza 1mg
Enviral 0.5mg
Enviral 1mg
Envit M
Envit 330mg
Enyl 120mg/5ml
Enyl 500mg
Enyl plus 500mg+65mg
Enystin 100000 unit/ml
EPL
EPL plus
EPZ-40mg
Epa 20mg
Epam 5mg
Epamycetin250 mg
Eparin 60mg/0.6ml
Eparin-40mg
Epazel 175mg+225mg/5ml
Epazel Plus 400mg+400mg+30mg/5
Ephedrin 15mg/5ml
Ephedrol 10/240
Ephidin 25mg/5ml
Epicet 250mg
Epicet 500mg
Epicet 500mg/5ml
Epicet XR 500mg
Epicet XR 500mg
Epicin 10mg/5ml
Epicin 50mg/25ml
Epiclon 1mg
Epiclon 0.5mg
Epicilon 2mg
Epidron 15mg/3ml
Epidron 25ml/5ml
Epigen 0.5gm/100ml
Epilax 50mg
Epilep 200mg
Epilep CR 200mg
Epilim 200mg/5ml
Epilim Chrono 200mg
Epilim Chrono 300mg
Epilim Chrono 500mg
Epilin 200mg
Epilin 300mg
Epilin 500mg
Epinast 0.05%
Epipen 300mg
Epirison SDZ 50mg
Epiruba 2mg/ml
Epirubicin PhaRes 50mg
Epirubicin PhaRes 2mg
Epirubin 2mg/ml
Epitra 0.5mg
Epitra 1mg
Epitra 2mg
Epival Chrono 500mg
Epival Chrono 300mg
Epival Chrono 200mg
Epizam 0.5mg
Epizam 1mg
Epizam 2mg
Epizol 20mg
Epizol 40mg
Epizol-N 20mg+375mg
Epizol-N 20mg+500mg
Epleron 25mg
Epleron 50mg
Eplon 10mg
Eplon 5mg
Epnil 1mg
Epnil 2mg
Epoetin 4000IU
Epoetin 2000IU/0.5ml
Epoetin 3000IU/0.7ml
Epoetin 5000IU/0.5ml
Epomax 3000IU
Epomax Injectable Solution 5000IU/5ml
Eporen 5000IU/0.5ml
Eposide 50mg
Eposide 100mg/5ml
Eposin IV 20mg/ml
Eposis 4000IU/.4ml
Eposis 10000IU/ml
Eposis 2000IU/0.5ml
Eposis 3000IU/0.7ml
Eposis 5000IU/0.5ml
Epoxim 40ml/5ml
Epoxim 100mg
Epram 5mg
Epram 10mg
Eprazol 40mg
Eprazol 20mg
Eprel 50mg
Eprex 2000IU
Eprex 4000IU
Eprex 10000IU
Eprex 3000IU
Eprin 75mg
Eprox 500mg
Epson 10mg
Eprex 3000IU
Eprin 75mg
Eprox 500mg
Epson 10mg
Eptase 15 LacIU
Equate
Equin0.025%
Equra10%
Eracef M 1gm/vial
Eracef IM 250mg/vial
Eracef IM 500ml/vial
Eracef IV 1gm/vial
Eracef IV 2gm/vial
Eracef IV 250/vial
Eracef IV 500mg/vial
Eracillin K 125mg/5ml
Eracillin K 250mg
Eradex 10mg
Readra 5%
Erafix 100mg/5ml
Erafix 200mg
Erafix 400mg
Eramin 2mg/5ml
Eramin 4mg
Eraspa 10mg
Erasprin 75mg
Erata 250mg
Erata 500mg
Eraxis 100mg
Eraxit 500mcg+10mg
Erazole 20mg
Erazole 40mg
Erbitux 5mg/ml
Erdolin 300mg
Erdolyt 300mg
Erdon 50mg
Erdon GEL 1%w/w
Erdon TR 100mg
Erdostin 300mg
Erecta 100mg
Erecta 50mg
Erectomed 10mg
Erectomed 20mg
Erectus 10mg
Erectus 20mg
Ergometrine 200mg
Ergon 125 mcg
Erian 5mg+5mg+10mg+10
Eridon 5mg/5ml
Eridon 10mg
Eril 10mg
Eril 5mg
Erixin 500mg
Erixin 125mg/ml
Erlocent 100mg
Erlocent 150mg
Erlonix 100mg
Erlonix 150mg
Erlonen 100mg
Erloren 150mg
Erlotin 100mg
Erlotin 150mg
Ermac 50mg/1.25ml
Ermac 125mg/5ml
Ermite
Ero
Erocin 125mg
Erocin 125mg/5ml
Erochin 250mg
Erocin 500mg
Erode 125mg/5ml
Erofen 400mg
Eroflam 60mg
Eroflam 90mg
Erom 125mg/5ml
Erom 250mg
Erom 500mg
Eromac 125mg/5ml
Eromed 125mg/5ml
Eromycin 125mg/5ml
Eromycin 50mg/1.25ml
Eromycin 250mg
Eromycin 3% w/w
Eromycin DS 500mg
Eronib 150mg
Erosa 125mg/5ml
Erosa 250mg
Erosa 500mg
Erosil PFS 125mg/5ml
Erosite 125mg/5ml
Erpen 1gm
Errin 125mg/5ml
Ertaco 20mg
Ertapen 1gm
Ertinib 150mg
Ertinib 100mg
Ertivix 0.5mg
Ertivix 1mg
Ertoxa 5mg
Ertoxa 15mg
Erubin 10mg/5ml
Erubin 50mg/250ml
Erutic 25mg
Ery 125mg/5ml
Ery 500mg
Ery 250mg
Eryba 250mg
Erybac 250mg
Erybac 125mg/5ml
Erybac 500mg
Erycin 125mg/5ml
Erycin 250mg
Erycin 500mg
Erylin 125mg/5ml
Erymex 125mg/5ml
Erymex 500mg
Erynet 125mg/5ml
Eryrox 125mg/5ml
Eryrox 500mg
Eryseem 500mg
Eryseem 125mg/5ml
Eryth 125mg/5ml
Erythin 125mg/5ml
Erythro 125mg/5ml
Erythro 500mg
Erythromycin 500mg
Erythromycin 125mg/5ml
Erythromycin -A 125mg/5ml
Erythrox 125/5ml
Erythrox 250mg
Erythrox 500mg
Eryzen 500mg
Eryzen 125mg/5ml
ESO 40mg
ESP 500mg+22.5mg
Esamin IV 5%
Escap 40mgEscap 20mg
Escilex 5mg
Esitanaaf 5mg
Esitanaaf 10mg
Eslicar 400mg
"Esloric 100mg,200mg"
Esmax 20mg
Esmax 20mg
Esmax 40mg
Esmeron 100mg/10ml
Esmogel 20mg
Esmosec 20mg
Esmosec 40mg
Esmotac 20mg
Esmotac 40mg
Eso 20mg
Esoben 20mg
Esoben 40mg
Esoben MUPS 20mg
Esobest 20mg
Esobest 40mg
Esobest MUPS 20mg
Esobest MUPS 40mg
Esocare 20mg
Esocare 40mg
Esoclip 20mg
Esocon 40mg
Esocon 20mg
Esocon 40mg
Esocon MUPS 20mg
Esodip 1.25mg
Esodip 2.5mg
Esodip 5mg
Esofast 20mg
Esoflux 20mg
Esoflux 40mg
Esofour 20mg
Esofour 40mg
Esogap 40mg
Esogap 20mg
Esogut 5mg/5ml
Esogut 5mg/ml
Esohil 40mg
Esoking 20mg
Esolin 20mg
Esolin 40mg
Esolok 20mg
Esolok 20mg
Esolok 40mg
Esolok-40mg
Esom-E
Esomemed 20mg
Esomenta 20mg
Esomenta 40mg
Esomep 20mg
Esomep 40mg
Esomep 40 IV 40mg
Esomeprazole 20mg
Esomezol 20mg
Esomezole-40 40mg
Esomiloc 40mg
Esomiloc 20mg
Esomiloc 40mg
Esomo -Fast 40mg
Esomo-Fast 20 Capsule 20mg
Esomo -Fast 40mg
Esomtric 20mg
Esomups 20mg
Esomups 40mg
Esona 375 20mg+375mg
Esona 20mg+500mg
Esonaaf 20mg
Esonam 40mg
Esonam 20mg
Esonix 40mg
Esonix 20mg
Esonix 40mg
Esonix M 20mg
Esonix M 40mg
Esonor 20mg
Esopin 20mg
Esopora 40mg
Esopora 20mg
Esoprex 40mg
Esoprex 20mg
Esoprex 40mg
Esoprex MUPS 40mg
Esoprex MUPS 20mg
Esoprol 40mg
Esoprol 20mg
Esoprol 40mg
Esopump-20mg
Esopump-40mg
Esoral 20mg
Esoral 40mg
Esoral IV 40mg
Esoral MUPS 40mg
Esoral Mups 20mg
Esorant 40mg
Esosil 20mg
Esoson 20mg
Esotac 40mg
Esotac 20mg
Esotem 20mg
Esotem 40mg
Esotid 40mg
Esotid 20mg
Esotid HP 20mg+1000mg+500mg
Esotid MUPS 40mg
Esotid MUPS 20mg
Estor 20mg
Estor 40mg
Estron 20mg
Esotron 40mg
Esover 20mg
Esover 40mg
Esovir 20mg
Esoxen 20mg+375mg
Esoxen 20mg+500mg
Esoz 20mg
Esoz-N 20mg+375mg
Esoz-N 20mg+500mg
Esozol 40mg
Esozol 20mg
Espana 120mg
Fabetor 60 mg
Fabetor 120 120 mg
Fabetor 90 90 mg
Facid 250 mg
Facid 2 gm/ 100 gm
Facid 2 gm/ 100 gm
Facid BT 100 mg + 2 gm/ 100 gm
Facid HC 2% + 1%
Facticin 320 mg
Factiq 320 mg
Falcon 150 150 mg
Falcon 50 50 mg
